cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
98067 0.00153387 0.418691 0.0481303 8.48589 -1.89967 -1.12714 70.9871 37.4404 47.5122 52.1101
98068 0.00154039 0.403232 0.0651223 6.80134 0.2178 5.86921 75.0403 38.1262 63.1483 45.9805
98069 0.0190065 0.402161 0.0480976 12.1632 -0.423017 4.61432 39.8194 13.5321 30.5403 28.0419
98070 0.0190107 0.419587 0.065595 9.64164 -1.75789 -0.49708 60.7476 33.7542 39.3526 45.3034
98071 0.00154059 0.40216 0.0480975 9.00843 -0.435132 6.5463 58.1779 21.1933 47.9064 36.5364
98072 0.00153448 0.419577 0.0655929 6.74494 -0.663295 -1.75826 88.0903 54.071 57.0767 65.6686
98073 0.0190096 0.418705 0.0481307 11.565 -2.0825 0.119291 47.7061 24.7633 30.8922 35.2247
98074 0.0481366 0.418977 0.0481378 15.1762 -1.5715 0.577072 26.1193 13.1353 18.0054 19.7043
98075 0.0651208 0.40327 0.0481054 16.1581 -0.572912 0.659836 21.4246 7.32219 15.3563 15.7719
98076 0.0481056 0.403269 0.0651209 14.4336 -0.789558 3.14937 29.2709 12.2959 20.7966 21.3783
98077 0.0656919 0.420149 0.0656961 15.1891 -2.01975 0.551942 26.7849 13.4168 18.2194 20.0538
98078 0.0480993 0.402201 0.0480993 15.1346 -0.261373 1.77538 25.5106 7.40893 19.0744 18.75
98079 0.0656232 0.419756 0.0481555 16.1207 -1.58673 0.400058 21.0807 10.697 15.3441 16.1881
98080 0.0481531 0.419756 0.0656255 13.7585 -2.05717 0.512148 34.4049 17.3274 22.5764 25.4781
98081 0.0423087 0.418733 0.0423094 15.0274 -1.52507 0.556524 26.8316 13.4155 18.2805 20.1647
98082 0.0248335 0.418418 0.0248336 14.8296 -1.5458 0.399465 28.5878 13.3268 18.8335 21.0879
98083 0.0422879 0.402136 0.0248282 15.5297 -0.180839 0.720045 22.1858 5.6123 15.67 15.9948
98084 0.0248282 0.402136 0.0422879 13.4865 -0.380901 3.53157 33.394 10.7056 25.2131 24.114
98085 0.0422888 0.40215 0.0422888 15.0269 -0.25232 1.81514 25.4253 7.38369 19.202 18.7439
98086 0.0423068 0.418584 0.0248342 15.8751 -1.17561 0.374049 20.8999 10.0069 14.7263 15.8038
98087 0.0248338 0.418584 0.0423072 12.9769 -1.95148 0.375559 38.7821 19.6859 25.5435 28.7852
98088 0.048134 0.418859 0.0423112 15.5065 -1.46598 0.517668 24.146 11.7628 16.7633 18.1881
98089 0.0651218 0.403248 0.0422953 16.2588 -0.538088 0.33995 20.8568 7.08592 14.7168 15.2832
98090 0.0480977 0.402162 0.0248283 15.6699 -0.179422 0.392526 21.7546 5.33039 15.0648 15.5786
98091 0.0655963 0.419597 0.0248367 16.2807 -1.28744 0.239991 19.8887 8.41341 13.94 14.7922
98092 0.0480983 0.402176 0.0422899 15.3329 -0.242848 1.39979 24.323 6.68305 17.9483 17.7975
98093 0.0481308 0.41872 0.0248345 16.0768 -1.12884 0.318067 19.7831 9.06072 14.1598 14.9488
98094 0.0656116 0.419686 0.0423216 16.2699 -1.46951 0.347854 19.9873 9.95119 14.7199 15.3741
98095 0.0423102 0.418859 0.0481349 14.5964 -1.66696 0.597232 29.1603 15.1549 19.9552 22.0361
98096 0.0422953 0.403247 0.065122 13.8721 -0.778681 3.56068 31.3398 13.7341 22.5388 22.8793
98097 0.0248283 0.402162 0.0480977 13.0316 -0.432653 3.94791 35.6524 11.6468 26.8727 25.4818
98098 0.0248359 0.419597 0.0655972 10.309 -1.89369 -0.244347 55.8641 30.3168 35.789 41.4097
98099 0.0422899 0.402176 0.0480983 14.7451 -0.291159 2.21766 27.2723 8.24598 20.3453 19.9845
98100 0.024834 0.41872 0.0481313 12.3147 -2.03537 0.329798 42.5709 21.9036 27.9229 31.5593
98101 0.0423197 0.419686 0.0656135 12.8896 -2.06703 0.420516 39.7035 19.9977 25.4486 29.186
98111 -0.0217595 0.402161 -0.0455075 15.0143 -2.06601 -3.70649 30.3242 12.8364 21.2204 21.7648
98112 -0.00428194 0.402121 -0.0276063 15.7436 -0.406731 -0.698421 20.7145 6.15617 14.1942 14.9076
98113 -0.0218296 0.418455 -0.0277106 16.5593 -1.20032 -0.423098 18.7041 7.50767 15.7197 14.7137
98114 -0.00428184 0.402159 -0.0455079 11.7466 -2.84192 -8.3101 43.1199 20.1977 37.2314 27.949
98115 -0.0218218 0.418728 -0.0456057 17.1077 -0.303647 1.4479 13.4057 5.65274 16.9518 12.8494
